uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count,author_fetch_error
at://did:plc:e4l2beljxf75yuyikdjhu7sh/app.bsky.feed.post/3lyzuobvobc2j,bafyreiaeqelve7vsomkfd4jxusw4c6j7ebq7ztdrg4o5ugzk6usujfolji,"Gender gap in voting: A growing number of Australian women are moving to the left, which reflects a global trend. Data from the 2022 election showed the center-right Coalition received its lowest-ever share of the women's vote.",2025-09-17T12:48:49.698Z,stickyfrogg.bsky.social,did:plc:e4l2beljxf75yuyikdjhu7sh,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:50.466656+00:00,en,Stickyfrog Government-funded Media-USAF Vet,"PM's get you blocked. I'm a dude so my pronouns are he/him/his. No trains, no porn and absolutly no DMs unless you have prior permission or you will be blocked.",164,172,387,False,2024-11-19T16:51:51.806Z,https://cdn.bsky.app/img/avatar/plain/did:plc:e4l2beljxf75yuyikdjhu7sh/bafkreiepypvur36nvfysincw6juaapav5ivi6fjbid3g3pbnnwsjsclt4i@jpeg,,2025-09-18T17:18:50.466572+00:00,303,1.2772277227722773,0.9534883720930233,24.29,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:50.466647+00:00,2025-09-17T12:48:48.405Z,1.0,0.0,0.0,
at://did:plc:ltduqwuef6thqkzj3cnay42p/app.bsky.feed.post/3lyzvfwf2yc23,bafyreiblgvn4of2jntg4jwpfv5hx5yd3sc4rgd7ayrwh34essvcvq6nf2u,kitchener.citynews.ca/2025/09/17/v... ‘Very demoralizing’: Hospital staff rallying for equal pay with WRHN,2025-09-17T13:02:02.925Z,darj9.bsky.social,did:plc:ltduqwuef6thqkzj3cnay42p,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:32.291834+00:00,en,Darlene Jacques,"Avid news reader. Love gift articles because I am not financially able to afford to read what I find interesting. Canadian, Ontario resident that lives in a riding that currently has a Green MP and a MPP. Born in the same year as the Canadian Centennial",620,252,4159,False,2024-05-29T22:34:03.996Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ltduqwuef6thqkzj3cnay42p/bafkreicmzmtb6hg2yesoio7xxwlnvtws5vqb36txk7sxzf4l7ihknwwsfe@jpeg,,2025-09-18T16:53:25.538217+00:00,476,8.737394957983193,2.4603174603174605,28.68,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:32.291829+00:00,2025-09-17T13:02:05.305Z,0.0,0.0,0.0,
at://did:plc:mk3chjhpa4ifm23iqmjq4aji/app.bsky.feed.post/3lyzvvxxhes2d,bafyreibibhubftw5z3xneetuktulzclcbirtaxdc6srhrzjfbrmacsyrue,I believe that the US ruling elites were forced to abolish racial and gender discrimination because the US lagged behind the USSR in the space race. The current return of the Republican elites to authoritarianism and various forms of discrimination could lead to a critical lag behind China!,2025-09-17T13:11:01.441Z,george-gabriel.bsky.social,did:plc:mk3chjhpa4ifm23iqmjq4aji,gender inequality,"""gender discrimination""",search_api,session_20250918_125053,2025-09-18T17:19:17.822576+00:00,en,George,The unending search for efficiency & humaneness ...😆  (Dreams of the Butterfly about Zhuang Zhou),54,46,1593,False,2024-11-16T11:39:47.572Z,https://cdn.bsky.app/img/avatar/plain/did:plc:mk3chjhpa4ifm23iqmjq4aji/bafkreiektswn3cxbjorrj4jb56rr6di4a4nh5u4iz4qwcawixevo6uh2zy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:mk3chjhpa4ifm23iqmjq4aji/bafkreie6nx3znizemeg2icc326marvqixvnj5zsplwl73h2rj44msgyyy4@jpeg,2025-09-18T17:19:17.822466+00:00,306,5.205882352941177,1.173913043478261,17.57,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:17.822567+00:00,2025-09-17T13:11:15.807Z,0.0,0.0,0.0,
at://did:plc:gekhicg5j4hficmyk6jkihrf/app.bsky.feed.post/3lyzw7vg5is2p,bafyreiaoz565eogmt3jokcgt2ihtk35z3hatijesxce3cjpqzhsvrymaty,International Equal Pay Day 2025: Trade unions are key to closing the gender pay gap  www.ituc-csi.org/internationa...,2025-09-17T13:16:34.328Z,labourstart.bsky.social,did:plc:gekhicg5j4hficmyk6jkihrf,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:08.908635+00:00,en,LabourStart,The global trade union movement's news and campaigns service.   www.LabourStart.org,17278,42280,4041,False,2024-11-16T17:07:54.386Z,https://cdn.bsky.app/img/avatar/plain/did:plc:gekhicg5j4hficmyk6jkihrf/bafkreibl36buzxhmkcm2ofisn4mq4pzbd4awazxr6vi5d46556yfkwrciy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:gekhicg5j4hficmyk6jkihrf/bafkreigux4oyph4b6tf6kngifbsvh6zhayjmhpdg42ziaaojgw3zhugj3i@jpeg,2025-09-18T17:09:12.814020+00:00,306,13.205882352941176,0.4086565752128666,63.75,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:08.908629+00:00,2025-09-17T13:16:35.509Z,0.0,1.0,3.0,
at://did:plc:r6u4f5cz3sbgk6rhuwxu2g3o/app.bsky.feed.post/3lyzwnogxu22w,bafyreig3owuqkfhizkqbm2oebjh55cfix2ojicjsitlg5gnrfimzpnl3me,"I'm not necessarily against equal pay, but this is why population is decreasing and birth rates are lower.

US women narrowed the pay gap with men by having fewer kids share.google/AU1xmET8omDg...",2025-09-17T13:24:16.777Z,odrowaz.bsky.social,did:plc:r6u4f5cz3sbgk6rhuwxu2g3o,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:08.908570+00:00,en,P_Odrowaz 🇺🇸🇵🇱,"I am a #Trump supporting #Christian of the 
#Republican Party. #MAGA, #AmericaFirst, 
#ProLife, Capitalist, and there is nothing 
the Left can do to scare me.
#TrumpVance2024",1245,1311,12257,False,2024-10-21T16:46:13.005Z,https://cdn.bsky.app/img/avatar/plain/did:plc:r6u4f5cz3sbgk6rhuwxu2g3o/bafkreibvrlhpl54h557zrxfbajojm4gc5ikigpya4ua5l4i4vkyelahpoy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:r6u4f5cz3sbgk6rhuwxu2g3o/bafkreibdtzthc65l7uglvrathqvkbytpamgp5lavmienoaqwufju7jsjg4@jpeg,2025-09-18T17:19:08.908464+00:00,332,36.91867469879518,0.9496567505720824,31.46,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:08.908560+00:00,2025-09-17T13:24:18.606Z,0.0,0.0,0.0,
at://did:plc:4nvww6ai4un6yyifwekvqjhx/app.bsky.feed.post/3lyzxnuhuus2v,bafyreie3a7talmoquua5pfoo4ckidpq6f7li47kmq5lbdvhzjxttplkiem,"The article I found is a biography of Billie Jean King, a very important figure in women's sports since the 1950s. She was an advocate for equal pay and equal opportunities in sports. The article uses both the Feminist and the Interactionism theories. 

wams.nyhistory.org/growth-and-t...",2025-09-17T13:42:16.840Z,esperance06.bsky.social,did:plc:4nvww6ai4un6yyifwekvqjhx,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:32.291639+00:00,en,,UofR pre-med,1,1,3,False,2025-09-02T19:28:14.198Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4nvww6ai4un6yyifwekvqjhx/bafkreied5zkmfyjuflkigkum4x6h5tfusig7jslh6vnk64v3plrb5k2ei4@jpeg,,2025-09-18T17:19:32.291534+00:00,15,0.2,1.0,4.68,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:32.291629+00:00,2025-09-17T13:42:17.413Z,0.0,0.0,1.0,
at://did:plc:se7sqhgg6jbshe6myfegowcm/app.bsky.feed.post/3lyzynd5ooc2g,bafyreigjztni6c36upw724bpx3soi6dojvqljjpbgaptye7ki4icmx45by,"2) 

• Absicherung des Sozialstaats inkl  Rente, Krankenversicherung 

• Unabhängigkeit von fossilen Energien/ Energiewende 

• ausreichend und bezahlbarer Wohnraum 

• Frauenrechte (Equal Pay, Abtreibungen) 

Für alle diese Themen gäbe es in Deutschland und Österreich Mehrheiten.",2025-09-17T13:59:52.421Z,theandblock.bsky.social,did:plc:se7sqhgg6jbshe6myfegowcm,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:32.093950+00:00,de,Andreas Block,"Ich stehe für:

Demokratie, freie Presse, Wissenschaft,  Klimaschutz,  Rechtsstaatlichkeit, soziale Gerechtigkeit, Schutz von Minderheiten, Menschenrechte und Meinungsfreiheit. 

Ich stehe gegen: 

Faschismus,  Populismus, Autokraten und Korruption.",1000,629,9973,False,2024-11-22T13:15:27.753Z,https://cdn.bsky.app/img/avatar/plain/did:plc:se7sqhgg6jbshe6myfegowcm/bafkreicsbaqkiiy7fcmihpboco4s4dputuho5rk2orbdj7wmvoizwszpaq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:se7sqhgg6jbshe6myfegowcm/bafkreie63pwbg7ci7mdmgls2k5k4xzj27yiu7rdlxewhzyfcqezi5gci54@jpeg,2025-09-18T17:19:32.093837+00:00,300,33.24333333333333,1.589825119236884,30.51,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:32.093943+00:00,2025-09-17T13:59:52.903Z,0.0,0.0,2.0,
at://did:plc:2t4e37q5ipxfc23misxw5kpa/app.bsky.feed.post/3lz2jltufsi2y,bafyreicia7xc6cilufd4p2jivtalclm5iuzt7lq3gmrb35jfvvn72g54tm,Sep 18 is International Equal Pay Day!,2025-09-17T14:03:16-05:00,checkiday.bsky.social,did:plc:2t4e37q5ipxfc23misxw5kpa,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:31.045547+00:00,en,Checkiday,"Daily posts of today's holidays, most of which you won't find on a calendar!",103,2,5437,False,2024-05-23T00:21:09.685Z,https://cdn.bsky.app/img/avatar/plain/did:plc:2t4e37q5ipxfc23misxw5kpa/bafkreicyh3oomhsul5v5hfa6h767z4l2dy5yztusjykmgrsjpibiwmrhoq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:2t4e37q5ipxfc23misxw5kpa/bafkreibhul4tanxrdbpsrfa6unjjf6ar3diwdvvqvkmoun4wxmlueslsju@jpeg,2025-09-18T17:19:31.045426+00:00,483,11.25672877846791,51.5,20.27,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:31.045533+00:00,2025-09-17T19:03:16.611Z,0.0,0.0,0.0,
at://did:plc:6tnoay46kxecqnnrrkdldthw/app.bsky.feed.post/3lz22kfaouc2t,bafyreif3aq4d3ssgq7wk6q4bxnta4ogcjj33ybeeldkj6pykljpggbl7vu,"💡 Did you know that girls outperform boys in #reading in #Morocco? This study shows girls excel in reading, especially in cities, while math shows little gender gap. Preschool, maternal education, & school factors help explain these differences👇
www.policycenter.ma/publications...",2025-09-17T14:34:01.437Z,policycenterns.bsky.social,did:plc:6tnoay46kxecqnnrrkdldthw,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:50.273189+00:00,fr,Policy Center for the New South,"Moroccan #ThinkTank that functions as an open debate platform, bridging between #policy making & #research. Organizes yearly the Atlantic Dialogues #AD2025",65,7,315,False,2025-01-20T09:37:57.143Z,https://cdn.bsky.app/img/avatar/plain/did:plc:6tnoay46kxecqnnrrkdldthw/bafkreiag5ic4ybgewubet3gm22ooc5gjaam7ie6wq5yitngbrn7j4alh44@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:6tnoay46kxecqnnrrkdldthw/bafkreigqnwghxrqvuzov5dz5qkhcgqphscf4ohzah3rzov4azakrw7vt7a@jpeg,2025-09-18T17:18:50.273079+00:00,241,1.3070539419087137,9.285714285714286,19.23,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:50.273181+00:00,2025-09-17T14:35:11.310Z,0.0,0.0,0.0,
at://did:plc:5q3vpbzdltdngsybxlw3drvi/app.bsky.feed.post/3lz23l6xwvz2m,bafyreic6won2ywrv5dt552ukomunrfg5r4i35nohowmt4n7vslgpkjhh7y,Apa Itu Equal Pay Day dan Kenapa Tanggal Peringatan di Tiap Negara Berbeda? - https://www.goodnewsfromindonesia.id/2025/09/17/apa-itu-equal-pay-day-dan-kenapa-tanggal-peringatan-di-tiap-negara-berbeda,2025-09-17T14:52:21.837Z,gnfi-poster.bsky.social,did:plc:5q3vpbzdltdngsybxlw3drvi,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:31.909956+00:00,id,Good News From Indonesia,"Unofficial account. Otomatis post via RSS.

Maintained by @danni.id",45,1,6868,False,2024-09-13T09:07:49.706Z,https://cdn.bsky.app/img/avatar/plain/did:plc:5q3vpbzdltdngsybxlw3drvi/bafkreicyvzgaoatp7dzvd4zpd6g7mbluqeabsg3lyjjxfa42htneq57frq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:5q3vpbzdltdngsybxlw3drvi/bafkreicmslva5kzsdlvaam6pxwp6wqxhrndoezxgxchp62rkyvtucbjpby@jpeg,2025-09-18T17:19:31.909805+00:00,370,18.562162162162164,45.0,16.66,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:31.909944+00:00,2025-09-17T14:52:22.908Z,0.0,0.0,0.0,
at://did:plc:lanvmgthztbuwa3ieqcrzsys/app.bsky.feed.post/3lz24bii4o22v,bafyreigxiineqe5ltf5cstrdfqeg7uehvqxmx4zdpfjkrzyloxbak4ki4a,"""Meanwhile, the minister in charge of the change, Dale Nally, said Tuesday that ""because we live in Canada, there will be no discrimination.""  WOW, something coming from a party that is all about discrimination, #Ableg #ABpoli Lets talk vaccines, AISH, gender discrimination.. #Ableg #ABpoli",2025-09-17T15:04:50.320Z,hab3261.bsky.social,did:plc:lanvmgthztbuwa3ieqcrzsys,gender inequality,"""gender discrimination""",search_api,session_20250918_125053,2025-09-18T17:19:17.678252+00:00,en,Hazel B.   | Meme Resister | Forever Canadian,"🇨🇦 Alberta-based Canadian warrior woman. I chisel away at injustice, amplifying stories. Crafting memes (mainly Alberta content!) because even small voices can create big waves. 🎨✨🌊🇨🇦 Science believer. 🇨🇦  Forever Canadian. 🇨🇦",1207,1025,3847,False,2024-12-24T18:04:56.843Z,https://cdn.bsky.app/img/avatar/plain/did:plc:lanvmgthztbuwa3ieqcrzsys/bafkreib4vmslsm57lcxfai3525ncntqidemf72rs4cau4wzbthblcoczxy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:lanvmgthztbuwa3ieqcrzsys/bafkreigyzaik6ood2nvl3e76qfviw66stro3kmqychbaz42fteeyln3m4i@jpeg,2025-09-18T17:19:17.678125+00:00,267,14.408239700374532,1.177560975609756,32.39,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:17.678242+00:00,2025-09-17T15:04:53.240Z,2.0,18.0,32.0,
at://did:plc:oqcxzpwley3ah4uv2rmfmoff/app.bsky.feed.post/3lz24pj332s2o,bafyreigageoi3n3sba6wwpj237qmnqjtcdrinzgvo6zu646o5tkfblzvmy,"💡👩‍💻 Glad to join an important #RIDaysEU panel on the gender gap in STEM. Numbers are not encouraging – women remain underrepresented. 

Yet I see opportunities in new areas such as AI. 🤖 Women bring expertise from sociology, law, science, medicine & many more. Their voices are needed to shape tech.",2025-09-17T15:12:40.694Z,verajourova.bsky.social,did:plc:oqcxzpwley3ah4uv2rmfmoff,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:50.094414+00:00,pl,Vera Jourova,Vice-Rector at Charles University 🎓 | Former 🇪🇺 Commissioner | Former 🇨🇿 Minister of Regional Development | #grandmother of 5 | #Time100,2679,213,67,False,2024-11-29T15:17:21.445Z,https://cdn.bsky.app/img/avatar/plain/did:plc:oqcxzpwley3ah4uv2rmfmoff/bafkreiexe7kejicsd4lihsznewjnwuuetm2yskzoxrcm6d6yknedkhtjny@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:oqcxzpwley3ah4uv2rmfmoff/bafkreihk4mhr5p7o4v4nzqt4znhrukq4lgmlm3gdzgo6joyix3swoahh2u@jpeg,2025-09-18T17:18:50.094269+00:00,293,0.22866894197952217,12.577464788732394,84.28,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:50.094405+00:00,2025-09-17T15:12:50.237Z,0.0,1.0,2.0,
at://did:plc:7uepu4k44353swropercspr4/app.bsky.feed.post/3lz24stxgac2h,bafyreiffflz27nqqz24cmq726hkuddcpmdnlxcvxuk6ofmx73pdduhnqmi,"Women negotiate starting salaries MORE than men now (54% vs 44%), but the pay gap persists.

The issue isn't asking. It's HOW we ask.

Pro tip: Name a specific number. People who do get better results than those who don't.

www.womensbusinessdaily.com/career/negot...

#CareerTips #WomenInBusiness",2025-09-17T15:14:32.782Z,womensbusinessdaily.com,did:plc:7uepu4k44353swropercspr4,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:08.769899+00:00,en,Women's Business Daily,"We help female entrepreneurs find inspiration, launch successful businesses + create real & sustainable growth through their digital presence. Sign up today!",26,4,142,False,2024-11-18T15:37:59.346Z,https://cdn.bsky.app/img/avatar/plain/did:plc:7uepu4k44353swropercspr4/bafkreihuwsvyee6nzka6cr3xpynos54ne72dxueneqx5npeyt22smdj62i@jpeg,,2025-09-18T17:19:08.769744+00:00,304,0.46710526315789475,6.5,15.23,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:08.769885+00:00,2025-09-17T15:14:34.103Z,0.0,1.0,2.0,
at://did:plc:fdmikrkvkh74xhhoy6buvx54/app.bsky.feed.post/3lz26eiqwwg2q,bafyreihymqhavxpptkkjwjwjr2vyx7m3hqrz6a24pcs7wutykbijycc6ju,Apa Itu Equal Pay Day dan Kenapa Tanggal Peringatan di Tiap Negara Berbeda?,2025-09-17T15:42:18.544Z,goodnews.id,did:plc:fdmikrkvkh74xhhoy6buvx54,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:31.766369+00:00,id,Good News From Indonesia,"Makin Tahu Indonesia. Akun resmi Good News From Indonesia (GNFI).

https://www.goodnewsfromindonesia.id",238,0,2022,False,2024-02-07T07:44:08.156Z,https://cdn.bsky.app/img/avatar/plain/did:plc:fdmikrkvkh74xhhoy6buvx54/bafkreiht27nvr7gqtuy54udecwsqt7odpooddr5h5zm26dzqavifhq3qx4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:fdmikrkvkh74xhhoy6buvx54/bafkreif3uuns34bmyqlyeq3jpqjw2jtjjyqjnoaogxbbf5x6cfb4o7thpe@jpeg,2025-09-18T17:19:31.766282+00:00,589,3.432937181663837,238.0,24.37,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:31.766361+00:00,2025-09-17T15:42:19.603Z,0.0,0.0,0.0,
at://did:plc:rmbregyzy4paam4f4axigwdr/app.bsky.feed.post/3lz2a72y5dm2a,bafyreihzond5ybby77dzyjg77khceajn4w42aqiwj5gzxdgc4rgtikiudq,"Disney $43M Gender Pay Gap Settlement: What It Means

LaRonda Rasmussen, a dedicated Manager in Product Development at Disney, spoke out about her experience with troubling pay disparities that she discovered compared to her male colleagues. In 2017, she found that her male counterparts in similar…",2025-09-17T16:15:02Z,helmerfriedmanllp.bsky.social,did:plc:rmbregyzy4paam4f4axigwdr,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:08.627748+00:00,en,Helmer Friedman LLP,"Helmer Friedman: Leading attorneys, workplace violations, sexual harassment, discrimination, personal injury, wrongful death, malpractice, entertainment law.",27,20,102,False,2024-12-02T17:26:33.145Z,https://cdn.bsky.app/img/avatar/plain/did:plc:rmbregyzy4paam4f4axigwdr/bafkreihwhpb3sddqvffarfxmwbm2mxdlrxacg4zvm2omplyeeuh6lg7hoi@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:rmbregyzy4paam4f4axigwdr/bafkreibsnyuxiefizwwl4b3rzar4dxwrtfj6vmog7yavzx244ryqpxl7jy@jpeg,2025-09-18T17:19:08.627603+00:00,289,0.35294117647058826,1.35,15.8,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:08.627736+00:00,2025-09-17T16:15:04.310Z,0.0,0.0,0.0,
at://did:plc:kkergqgbhb56ptpwj2wenkje/app.bsky.feed.post/3lz2b3klceg2y,bafyreiexhbyf2bmtuai54kbwi5vnj3ljluvsr5x2wfviv3slpfjiie332a,"Gender and Parenthood Differences in Job Mobility and Pay Progression in the UK Understanding disparities in the rates at which men and women’s wages grow over the life course is critical to explaining the gender pay gap. Using panel data from 2009 to 2019 for the United Kingdom,
 #sociology link",2025-09-17T16:30:59.833741+00:00,socpaperbot.bsky.social,did:plc:kkergqgbhb56ptpwj2wenkje,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:08.484779+00:00,en,Sociology papers (journals + SocArXiv),"inspiration: @paperposterbot.bsky.social
maintainer: @edvinsyk.bsky.social
code: https://github.com/edvinsyk/socpaperbot",640,0,22228,False,2024-09-04T11:55:00.828Z,https://cdn.bsky.app/img/avatar/plain/did:plc:kkergqgbhb56ptpwj2wenkje/bafkreihv2u6zfksev7jnfsd65t3hbzajmw7kw2s22gcxajyynekc4cljpi@jpeg,,2025-09-18T17:19:08.484604+00:00,379,58.6490765171504,640.0,28.21,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:08.484764+00:00,2025-09-17T16:31:00.106Z,0.0,0.0,1.0,
at://did:plc:6fnzney5yhgjcbw664awibcm/app.bsky.feed.post/3lz2b5thejc22,bafyreiaipkk4smq6hjaazmo636qblgt2i5wcmgx4qhbaf6p6hmknp3zcou,"I should not be surprised to continually see certain people advocate for the idea ""equality should mean more representation and opportunities for conservatives"" but it does indicate how equal pay will never happen in my lifetime",2025-09-17T16:32:16.321Z,karenho.bsky.social,did:plc:6fnzney5yhgjcbw664awibcm,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:31.570333+00:00,en,Karen K. Ho,"I write about art, business and art crime.  Canadian and floofy dog owner.",57458,1609,13850,False,2023-05-18T19:06:54.985Z,https://cdn.bsky.app/img/avatar/plain/did:plc:6fnzney5yhgjcbw664awibcm/bafkreihjk4w3qruyqxmbezkf2dsdjnf5f4pmgbu3bhp2bgvurll273j4ui@jpeg,,2025-09-18T17:19:31.570212+00:00,853,16.236811254396248,35.710379117464264,68.34,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:31.570324+00:00,2025-09-17T16:32:14.211Z,2.0,7.0,61.0,
at://did:plc:amac2t7uebj2qvk233l2cqvr/app.bsky.feed.post/3lz2cu7beus2n,bafyreiccysecbwfjk4qs3ksubgdk5sauyg2ullmygbxcp6kmf4s3xnl44a,"Watch Parties, Dildos, and Equal Pay: How Queer Valkyries Fans Claim Space in the WNBA www.coyotemedia.org/watch-partie...",2025-09-17T17:02:40.647Z,joegarofoli.bsky.social,did:plc:amac2t7uebj2qvk233l2cqvr,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:31.382227+00:00,en,,,178,24,65,False,2025-01-09T21:10:45.142Z,https://cdn.bsky.app/img/avatar/plain/did:plc:amac2t7uebj2qvk233l2cqvr/bafkreicqiq32hrsppwwxr4vslwxbichur7bmittctlibv7su2i3wvl6ytu@jpeg,,2025-09-18T17:19:31.382100+00:00,251,0.2589641434262948,7.416666666666667,36.22,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:31.382216+00:00,2025-09-17T17:02:43.708Z,0.0,0.0,2.0,
at://did:plc:togcbbirpzgrr4kslpnfnr4z/app.bsky.feed.post/3lz2dldgxe22d,bafyreidh5z2kgie2rxwaduuwrb3yrs6w4jtsfguhze3icwqzbno4evg5vy,"9/18は #平等な賃金の国際デー / #国際同一賃金デー
国連の国際デー
正式名称「International Equal Pay Day」

1. チームくま編
2. 実写系ファッション誌編
3. 3DCGのビジネス誌編

#AIアート #AIイラスト #AIart",2025-09-17T17:15:36.740Z,aiartexercise.bsky.social,did:plc:togcbbirpzgrr4kslpnfnr4z,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:31.242480+00:00,ja,くまのAIアート学習帳,AIアート歴6ヶ月 / AIアートギャラリー / プロンプト学習 / 成長記録 / LoRA不使用 / 2025年3月16日開設,451,267,1775,False,2025-03-15T22:56:46.045Z,https://cdn.bsky.app/img/avatar/plain/did:plc:togcbbirpzgrr4kslpnfnr4z/bafkreifpeqtjsjew4m5wkrbn7k7bb6rzuddarzs5bexofq4fc3q6lmjpuy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:togcbbirpzgrr4kslpnfnr4z/bafkreictvky24vco6gkhlzg5dgzwuc4rzfsrngpkegpg2a4tbiqru23mxa@jpeg,2025-09-18T17:19:31.242277+00:00,186,9.543010752688172,1.6891385767790261,27.82,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:31.242469+00:00,2025-09-17T17:15:47.404Z,0.0,0.0,9.0,
